0.000476661
0.00101169
0.782668,0.60115,0.161401
0.000550855
-0.9963,-0.0390527,-0.0765623
0.000544325
-0.983712,0.0693525,-0.165836
0.000825242
0.717731,0.618501,0.319872
0.000560851
0.029623,0.999289,0.023309
0.00046544
-0.0421447,0.464809,0.884407
0.000615038
-0.123745,0.641128,0.757392
0.000424489
-0.0329684,0.591341,0.805747
0.000333695
-0.777379,0.289165,0.558628
0.000998053
-0.348637,0.854885,0.384219
0.000551995
0.411285,0.745767,0.524096
0.000333204
0.310423,0.907915,0.281653
0.000534946
0.0802881,0.992369,-0.0935847
0.000473793
-0.0988335,0.868006,0.486619
0.000560331
-0.378785,-0.171572,0.909442
0.000580896
0.232442,0.136106,0.96304
0.000299483
0.0647521,0.449812,0.890773
0.000503152
0.157071,0.359563,-0.919806
0.000306973
0.525246,-0.845362,0.0973649
0.000567337
-0.916177,-0.371105,-0.151332
0.000530204
-0.964473,0.241465,-0.107178
0.000723793
-0.944631,0.170604,-0.280297
0.000509147
-0.912466,0.311392,-0.265409
0.000252774
0.151022,-0.143147,-0.978111
0.00075459
-0.247698,0.183576,-0.951286
0.000242098
-0.303882,-0.226974,0.925277
0.0004228
0.286196,0.281678,0.915833
0.00043552
-0.102245,0.7485,0.655205
0.000453242
-0.840817,0.0839408,-0.534771
0.000449865
-0.9798,0.0331224,-0.197216
0.000533231
0.356967,0.158884,-0.920505
0.000335978
0.00118269,0.071874,0.997413
0.000680991
0.0885078,0.228965,0.969403
0.000355033
0.170998,0.485386,0.857415
0.000394601
-0.0667522,0.700944,0.710086
0.000194396
-0.156615,-0.456785,0.875682
0.000109202
0.855771,0.112048,-0.505076
0.00048684
-0.124922,0.960092,0.250237
0.000361186
-0.956833,-0.109544,-0.269204
0.000859754
-0.198978,-0.416951,-0.886882
0.000357359
0.0805538,0.564785,0.821297
0.000464156
0.924167,0.328513,-0.194923
0.000315276
0.531584,-0.539063,-0.653321
0.000568334
-0.123954,-0.38357,-0.915155
0.000763688
-0.213067,0.910137,0.355321
0.000466191
0.698512,-0.693699,-0.175676
0.000199436
0.0945946,-0.103612,0.990109
0.000570604
0.188029,0.438539,0.878822
0.000791181
0.595092,-0.498669,-0.630234
0.00053101
0.915769,0.397258,-0.0596079
0.00036061
0.665528,-0.279029,-0.692254
0.000377842
0.680775,0.438886,-0.586451
0.00101536
-0.222128,0.974442,0.0335023
0.000777075
-0.0512733,0.98867,0.141074
0.00055203
-0.39972,0.279128,0.873104
0.000183707
0.047943,-0.418427,0.906984
0.000275774
0.0966357,-0.10463,0.989805
0.000123742
0.0281662,-0.356109,0.93402
0.000462724
0.219611,0.595951,0.772407
0.000937104
0.513025,-0.857441,-0.0399977
0.000462447
0.824503,-0.251227,-0.507031
0.00104934
0.981147,0.015056,-0.192674
0.000645678
-0.603895,0.621664,-0.498843
0.000450927
-0.893114,0.196812,-0.404489
0.00027795
-0.735799,-0.654999,-0.171978
0.000473152
-0.76817,-0.633151,-0.0950482
0.000384259
-0.329959,0.301115,0.894683
0.000529878
-0.260757,0.363457,0.894374
0.000196416
-0.175553,0.151757,0.972703
0.000360567
0.128308,0.286578,0.949426
0.000512486
0.206252,0.524975,0.825749
0.00021291
0.240177,-0.292858,0.925499
0.000266884
0.237136,0.42394,0.874094
0.000590378
0.986992,0.157914,-0.0301727
0.000631945
-0.937047,0.342185,0.0696622
0.000385167
-0.713932,-0.126007,-0.688784
0.000383855
0.0200578,0.921741,-0.387287
0.000548581
0.00453721,0.884833,0.465886
0.000654309
-0.325921,0.383384,0.864171
0.000934846
0.917218,-0.377563,-0.127109
0.000495303
-0.0710906,-0.768728,0.635613
0.00045065
0.0251296,0.646998,0.762077
0.000336563
0.883574,-0.409207,0.227697
0.000268927
-0.999713,0.0130825,0.0200642
0.000640156
0.0867339,-0.711151,-0.697668
0.000836134
0.95672,0.290843,0.00985975
0.000486783
-0.999673,0.00939426,0.0237665
0.000854835
0.990187,0.132542,0.0443
0.000604924
-0.721146,-0.69157,0.0409905
0.00121342
-0.33491,0.872827,0.354977
0.00121525
-0.227015,0.95287,-0.201254
0.000535324
-0.889843,-0.454009,0.0453359
0.000656139
0.178457,0.958496,-0.222348
0.000436937
-0.306967,0.337293,0.889946
0.00133038
0.0219582,-0.996973,0.0745822
0.000379484
0.178564,-0.416489,0.891432
0.000763334
0.0134403,-0.837847,0.545739
0.000467933
-0.0521918,-0.766078,0.640625
0.000472172
0.161568,-0.0170184,0.986715
0.000368445
0.979297,0.12953,-0.155562
0.000550183
0.814016,-0.294068,-0.500901
0.000312597
0.85858,-0.430207,-0.278857
0.000370525
0.68732,-0.528454,-0.498325
0.000747876
-0.0347722,0.99696,0.0697303
0.000281063
-0.461668,0.178477,0.868912
0.000217396
0.0489702,0.10854,0.992885
0.000512811
0.248318,0.707266,0.661901
0.000595536
0.200832,0.352429,0.914035
0.000277798
0.192131,-0.0791718,0.97817
0.000411126
0.564199,0.378182,0.733933
0.000204766
0.988527,0.107593,-0.106006
0.000659267
0.926656,-0.0717527,-0.368998
0.000884371
-0.303169,0.947873,0.0981052
0.00137756
-0.241165,0.967556,-0.075327
0.000455621
0.0170811,0.90802,0.418579
0.000585308
-0.145938,0.964125,-0.221734
0.00074162
0.427872,0.900197,-0.081065
0.000859617
-0.368372,-0.359824,0.857222
0.000274147
-0.412577,-0.206558,0.887195
0.0003603
-0.216654,-0.0158254,0.97612
0.000487858
-0.406095,0.288278,0.867169
0.000500506
-0.229958,0.148019,0.961878
0.00038586
-0.169475,0.280665,0.944725
0.000554743
0.337963,0.42068,0.841908
0.000605462
0.238964,0.520481,0.819753
0.000848506
0.939404,-0.0102608,-0.342658
0.000184796
-0.158857,-0.526989,0.834894
0.000318001
-0.246131,0.620914,0.744235
0.000333911
0.257921,-0.243589,0.934955
0.000269386
0.0623249,-0.0327677,0.997518
0.000459411
0.419258,0.432422,0.798269
0.000792523
0.0277796,0.910492,0.412592
0.000291961
-0.111961,-0.0356085,0.993074
0.000240513
0.248691,-0.450373,0.857506
0.000481142
0.759106,-0.260649,0.596507
0.000432872
-0.806332,-0.36104,0.468486
0.000539274
0.862792,0.468416,0.190198
0.000372683
-0.989658,0.0328062,-0.139648
0.00061915
-0.473458,-0.290908,-0.83139
0.000324736
-0.0986572,-0.338888,0.93564
0.000424529
-0.317266,-0.0252496,0.948
0.000696654
-0.175139,0.279517,0.944032
0.000350901
0.376394,-0.253393,0.891134
0.000935294
-0.363942,-0.514193,-0.776628
0.000119001
-0.342418,0.205756,0.916741
0.000172941
0.86343,-0.473784,0.173253
0.000508293
0.784308,0.50577,0.359247
0.000669147
-0.233092,0.263911,0.935959
0.000304769
-0.306432,0.354002,0.883619
0.000446836
-0.132048,0.347059,0.928501
0.000647981
-0.14923,0.435962,0.887506
8.53575e-05
-0.220927,-0.155935,0.962744
0.000667122
0.202089,-0.538448,0.818067
0.00035806
0.598879,0.196828,-0.776275
0.000330707
-0.959403,0.0227769,0.281117
0.000652942
-0.885617,0.464404,0.00335725
0.000951489
-0.256775,0.856149,0.448414
0.000539882
0.232696,-0.734994,-0.636896
0.000420202
-0.304454,-0.878082,-0.369162
0.000301646
-0.204424,-0.166186,0.964672
0.000425336
-0.116922,-0.33371,0.935397
0.000290844
-0.0618963,-0.148178,0.987022
0.000543989
-0.089207,-0.113811,0.989489
0.000230678
-0.0517401,-0.0625709,0.996698
0.000480202
-0.195974,0.320823,0.926643
0.000434575
0.279384,0.720553,0.634624
0.000541375
-0.23055,0.656448,0.718278
0.000682539
0.983488,0.0480301,-0.174484
0.000728839
0.02134,0.512603,0.85836
0.000363095
0.198061,0.35598,0.913263
0.0010553
-0.319412,0.866805,0.382915
0.000728319
-0.875595,-0.157123,-0.456777
0.00033833
-0.00150151,-0.257167,0.966366
0.000470356
-7.66531e-06,-0.185124,0.982715
0.000299499
-0.131895,0.26988,0.953818
0.000349914
0.082209,0.27005,0.95933
0.000476136
0.00354512,0.42394,0.905683
5.1217e-05
0.552276,-0.147613,0.820488
0.000580802
-0.0127961,0.155896,0.987691
9.76936e-05
-0.639463,-0.273329,-0.718595
0.000294652
-0.128606,0.297715,0.945953
0.000515702
-0.150482,0.591884,0.791851
0.000260626
-0.534777,0.315947,-0.783703
0.000240308
0.117,-0.145982,0.982344
0.000356014
0.394459,-0.596662,0.698853
0.000574882
-0.677261,-0.221877,0.70149
0.000291658
0.397523,0.883859,0.246515
0.0002697
0.584345,0.725332,0.363917
0.000705773
-0.301967,0.436664,-0.847432
0.000336911
-0.07186,-0.419367,0.904968
0.000265714
0.0630614,0.328164,0.942514
0.000475352
-0.0326798,0.382119,0.923535
0.000684878
0.00171159,0.520768,0.853697
0.000347584
0.0491418,-0.115948,0.992039
0.000369809
0.227405,0.147722,0.96253
0.00028601
0.979791,-0.176456,-0.094199
0.000513755
0.110089,0.690064,0.715327
0.000291314
-0.164741,-0.29406,0.941482
0.000263472
-0.195022,0.855886,0.478984
0.000230555
-0.15296,-0.829845,-0.53662
0.000505984
0.0248163,0.0571833,-0.998055
0.000337097
-0.286736,-0.189461,0.939089
0.000282764
-0.32954,-0.0575153,0.942388
0.000335749
0.0659504,0.331653,0.941093
0.000302458
-0.157851,0.459381,0.874101
0.000215943
-0.083196,-0.186494,0.978927
0.000417207
0.0230984,0.163562,0.986263
0.000391019
0.990107,0.0221091,0.138558
0.000122368
-0.17297,-0.149058,0.973583
0.000494274
-0.0266648,0.562241,0.826544
0.000979955
0.281797,0.764696,0.579509
0.000493328
0.223367,0.0713161,-0.972122
0.000345285
0.169937,-0.940266,-0.294995
0.000441466
-0.0168654,-0.577419,0.816274
0.000581647
-0.0570736,-0.402715,0.913544
0.000239591
-0.103007,-0.339534,0.934936
0.000257604
-0.270085,0.030882,0.962341
0.000350434
-0.240324,-0.064286,0.968562
0.000241878
0.122948,-0.126555,0.984311
0.000223173
0.0863836,-0.0840231,0.992712
0.000313747
-0.0141389,0.216574,0.976164
0.000354645
0.0109405,0.338175,0.94102
0.000481308
0.127018,0.45282,0.882508
0.000216208
-0.0206359,-0.514755,0.857089
0.00039162
-0.170559,0.298861,0.938931
0.000406056
0.153778,0.220353,0.963222
0.000347177
-0.0979193,0.510894,0.854049
0.000856476
0.43944,-0.897699,0.0320831
0.000529428
-0.274264,0.85757,0.435147
0.000508507
-0.342976,0.268292,-0.900215
0.000185904
0.0422858,-0.418607,0.907183
0.000266704
0.118753,-0.125273,0.98499
0.000235768
0.332707,0.37127,0.866871
0.000428178
-0.305603,-0.352378,0.884554
0.000338877
0.293787,0.276689,0.914949
0.000375955
0.0949066,0.560988,0.822366
0.000484194
-0.289332,0.569478,0.769403
0.000385776
0.147665,0.248657,0.957269
0.000204025
0.0799097,0.339163,0.937328
0.000293551
0.0935375,0.736081,0.6704
0.000431039
0.735802,-0.656047,-0.167921
0.000379516
0.348606,0.534544,0.769894
0.000566922
-0.548933,0.74078,-0.387192
0.000399474
0.804076,0.469559,0.364658
0.000387636
-0.328527,-0.396179,0.857387
0.000194279
-0.674078,-0.0234856,0.738287
0.000140013
0.113838,-0.163986,0.979872
0.000393015
0.114824,-0.157506,0.98082
0.000427693
-0.070736,0.14405,0.987039
0.000469412
-0.0300866,0.144244,0.989085
0.000363514
-0.0159418,0.217413,0.97595
0.000276272
0.070096,0.276896,0.95834
0.000266977
0.0670005,0.34133,0.937553
0.000313509
-0.0198924,0.624371,0.780875
0.000499999
0.0977492,0.59249,0.799625
0.000921318
-0.0241003,0.539721,0.841499
0.000217754
-0.060489,-0.111941,0.991872
0.000436309
0.0494592,-0.178503,0.982695
0.000527817
0.264887,0.484868,0.83351
0.000715007
-0.132043,-0.733164,0.66711
0.000486786
0.152584,0.219466,0.963614
0.000686591
0.834872,0.513595,0.198014
0.000247368
-0.153223,-0.311238,0.937899
0.000355197
0.118876,0.445132,0.887539
0.000394271
0.0896414,0.414288,0.905721
0.00029817
0.0278812,0.541374,0.840319
0.000283543
0.0943185,-0.0453741,0.994508
0.000375145
-0.080148,0.768092,0.635304
0.000650843
0.120856,0.374224,0.919429
0.000344603
0.0298108,0.78061,0.624307
0.000287795
-0.0699051,-0.203364,0.976605
0.000255538
0.149283,-0.384917,0.910798
0.000464213
0.0382795,-0.22376,0.973892
0.000331631
-0.116906,0.148994,0.981903
0.00038933
0.0214564,0.132763,0.990916
0.000443957
0.142163,0.395285,0.90749
0.000428346
0.0450835,0.491506,0.869706
0.000439764
0.872291,-0.349865,-0.341617
0.000476808
0.199961,0.213953,0.956159
0.000340782
0.107577,0.272146,0.956224
0.000284554
0.991584,0.0524087,0.118381
0.000303564
0.292825,0.639129,0.711173
0.000275905
0.904164,0.135239,0.405214
0.000361081
0.267942,-0.928222,-0.258092
0.000276819
-0.0146182,0.054796,0.998391
0.000195527
0.0134479,0.301929,0.953236
0.000236339
0.0979517,0.412772,0.905552
0.000587395
0.0851687,0.375919,0.92273
0.000401485
-0.23179,0.162575,0.959084
0.000287751
-0.164274,0.0726738,0.983734
0.000243209
0.121468,0.0406701,0.991762
0.000223053
0.377097,-0.315881,0.870642
0.000359778
-0.124391,0.375498,0.918438
0.000343469
-0.24084,0.869881,0.430468
0.00070148
-0.0818656,0.994174,-0.0701217
0.000396684
0.17281,-0.709488,-0.683201
0.000199285
-0.941281,-0.176882,-0.28758
0.000306892
-0.152818,0.269713,0.950738
0.00040809
-0.0215195,0.392003,0.919712
0.000192356
0.117235,0.51828,0.847138
0.000516024
-0.0274941,0.412757,0.910426
0.000612834
-0.0476078,-0.713228,0.699313
0.000477255
0.0269569,-0.508148,0.860848
0.000393497
0.0812613,0.488015,0.869044
0.000195632
-0.0519091,-0.415967,0.907897
0.000272929
-0.22185,0.657732,0.719841
0.000650049
0.293195,0.381159,0.876786
0.000235643
-0.145923,0.760733,0.632449
0.000422653
-0.768915,0.434834,0.46871
0.000586152
0.0616727,0.980925,-0.184341
0.00019445
0.0534841,-0.455158,0.888803
0.000379537
0.10651,-0.226102,0.968263
0.000154608
0.208336,0.169171,0.963316
0.000364158
-0.0906733,0.0539087,0.994421
0.00024709
-0.254929,0.302538,0.918413
0.000527804
-0.0448206,0.615501,0.786861
0.000272987
0.49146,-0.827106,-0.272693
0.000536125
0.15687,0.586736,0.794439
0.000285406
-0.381717,0.528664,0.75816
0.000521682
-0.344448,0.112571,0.932032
0.000811085
-0.135143,0.990642,0.019111
0.000642385
0.239563,-0.162337,0.957213
0.000389858
0.24046,-0.257586,0.935857
0.000290443
0.333798,-0.00913052,0.9426
0.00048607
0.296322,0.0380948,0.954328
0.000413566
-0.96804,0.244458,-0.0560173
0.000276758
0.349036,-0.705473,0.616832
0.000425085
-0.151755,0.638202,0.754764
0.000498335
0.149596,0.679587,0.71818
0.00059376
-0.17644,0.87547,0.449913
0.000279619
0.259853,-0.280849,0.923905
0.000231959
0.360043,0.0695383,0.930341
0.000489783
0.332066,0.158138,0.929906
0.000252409
0.333133,0.159684,0.92926
0.000458714
0.371136,0.2844,0.883954
0.00021664
-0.312273,0.352638,0.882118
0.000315621
0.404004,0.53702,0.740533
0.000105158
0.388446,0.489257,-0.780857
0.000426631
0.244985,0.161106,0.956048
0.000460006
0.252559,0.41833,0.872476
0.000241888
-0.0745103,-0.866066,-0.494346
0.000379341
0.177731,0.509088,0.842164
0.000344961
0.212756,0.436394,0.87424
0.000370214
-0.754342,0.215278,-0.62018
0.000349329
-0.045651,0.589003,0.80684
0.000389492
0.119433,0.646849,0.753208
0.000308585
-0.189971,0.295118,0.936385
0.000354314
0.368537,0.852807,0.37
0.000369373
0.48941,-0.160129,-0.857226
0.000363783
0.1954,-0.0541037,0.97923
0.00021847
0.388811,-0.201031,0.899118
0.000359374
0.0381513,0.123577,0.991601
0.000409459
-0.104418,0.365928,0.924767
0.000280381
-0.0211902,0.473305,0.880644
0.000316225
-0.0589825,0.489262,0.87014
0.000951522
-0.0898742,0.73446,0.672675
0.000710271
-0.14877,-0.723571,-0.674027
0.000583508
0.250367,-0.829117,-0.499881
0.000248781
0.514238,0.0829102,0.853631
0.00106222
0.240257,0.475263,0.846405
0.000410893
-0.868739,0.297428,-0.396018
0.000355538
-0.2385,-0.0575219,0.969437
0.000367752
0.0722249,0.211629,0.974678
0.000870798
0.0230225,0.651331,0.758445
0.00100049
0.0133802,0.606562,0.794923
0.000707977
-0.0445954,0.704038,0.708761
0.00037319
0.895261,-0.224824,0.384659
0.000901018
0.613376,-0.774913,-0.152579
0.000235943
-0.0290005,0.36819,0.929298
0.000250834
0.0185214,-0.343186,0.939085
0.000371179
-0.908481,-0.0469476,-0.41528
0.00052099
0.026211,0.998714,-0.0433987
0.000723903
-0.0379973,0.991261,0.126324
0.000351858
-0.239452,-0.417103,0.876749
0.00043444
-0.0544223,-0.137108,0.98906
0.000227225
-0.115657,0.105108,0.987712
0.000253203
0.142727,-0.239124,0.960442
0.000343985
0.0613373,0.495569,0.8664
0.000491272
0.109533,0.576443,0.809763
0.000505258
0.442425,-0.847496,-0.293275
0.00042976
0.151399,0.0547945,0.986953
0.000502225
0.177723,0.342309,0.922626
0.000304909
0.201167,0.435771,0.877288
0.000385962
-0.115699,0.625528,0.771576
0.000188797
-0.937286,0.0959924,0.335083
0.000779225
-0.355831,-0.141784,0.923733
0.000404678
0.233332,-0.0110603,0.972334
0.000245315
0.486309,-0.227341,0.843694
0.000169571
0.386731,0.0545611,0.920577
0.000164853
0.424417,0.183477,0.886683
0.00027124
0.296904,0.21383,0.930658
0.000469551
0.421636,0.269034,0.865935
0.000457296
-0.997287,0.0394219,-0.0621592
0.000939571
0.935457,-0.353365,0.00725798
0.000262534
0.261793,0.0781908,0.961951
0.000312059
-0.133918,0.820822,0.555264
0.000445173
-0.0653855,-0.00971968,0.997813
0.000300862
0.244587,0.519384,0.81879
0.000322744
0.0292639,-0.234453,0.971687
0.000791335
-0.192737,-0.147553,0.970093
0.000515306
0.0106887,-0.130688,0.991366
0.000743982
0.316622,0.0445991,0.947503
0.000358475
0.230205,0.0171614,0.972991
0.000259734
0.262256,0.0938462,0.960424
0.000656183
0.996505,-0.0592388,0.0588955
0.000481404
-0.508435,0.8537,0.112652
0.000201672
-0.0705788,0.11293,0.991093
0.000917735
-0.095192,0.455562,0.8851
0.000402509
0.0587373,0.442142,0.89502
0.000400499
0.0377363,0.320932,0.94635
0.00065654
-0.0642726,-0.131056,0.989289
0.0004512
-0.022497,-0.0768022,0.996793
0.000333243
-0.354492,-0.0168336,0.934908
0.000344734
-0.287632,0.0485282,0.956511
0.000644612
-0.315549,0.0763094,0.945836
0.000397459
0.1176,0.263374,0.957499
0.000819269
0.988831,0.136473,-0.059897
0.000480292
-0.181768,-0.105155,0.977703
0.0005807
-0.169119,0.587099,0.791652
0.000143525
0.771727,-0.558664,-0.303862
0.000611295
0.52137,-0.836692,0.167691
0.000546487
-0.0336856,0.249118,0.967887
0.000675708
0.135915,-0.165098,0.976867
0.000257974
-0.0694209,0.0971297,0.992848
0.000307555
-0.288396,-0.0927106,0.953012
0.000879207
-0.286617,0.084205,0.954338
0.000529605
-0.120427,0.365478,0.922997
0.000390128
0.368143,0.365548,0.854895
0.000483757
0.365856,0.275572,0.888937
0.000750585
0.0905137,0.579708,0.809781
0.000306336
0.113103,0.586334,0.802135
0.000828553
-0.0478299,0.722642,0.689566
0.000387233
-0.434808,0.900197,0.0242403
0.000307469
0.0218909,-0.463437,0.885859
0.000297269
0.318918,0.210108,0.9242
0.000416598
-0.0860961,0.642735,0.761236
0.000623699
-0.00434918,0.66791,0.744229
0.000411872
-0.994335,0.0855754,-0.0630448
0.000191958
0.363037,0.230924,0.902706
0.000481117
-0.0460966,-0.119081,0.991814
0.000499432
-0.0108391,-0.0227727,0.999682
0.000255477
0.965441,0.000975737,-0.260618
0.000185861
0.350252,0.191102,0.916953
0.000384719
0.137719,-0.0993505,0.985476
0.000336291
0.0262014,-0.106187,0.994001
0.000281181
0.04135,-0.0889191,0.99518
0.000329331
-0.0917698,0.0529632,0.994371
0.00015728
-0.0214302,0.10668,0.994062
0.000230797
-0.104285,-0.210566,0.972001
0.000305916
-0.356585,0.121988,0.926264
0.00037197
-0.241782,0.300652,0.922578
0.000578509
-0.102536,0.485826,0.868021
0.000308757
-0.0485888,0.451215,0.891092
0.000415198
-0.033695,0.509698,0.859693
0.000461266
0.0870753,0.605852,0.790798
0.000278776
0.256476,-0.255623,0.932136
0.000902872
0.923243,0.373458,0.090289
0.000112983
0.642497,-0.753881,-0.137338
0.00036189
-0.857695,0.442755,-0.261395
0.000370166
0.23985,0.423669,0.873485
0.000687633
0.367123,-0.0650507,0.927895
0.00052062
0.259834,-0.217626,0.940811
0.000773169
0.271044,-0.195789,0.942445
0.000378987
0.110501,-0.188678,0.975802
0.000474438
0.272842,-0.186671,0.943775
0.00057159
-0.221784,0.514888,0.828071
0.000262887
0.0833663,0.552286,0.829476
9.37723e-05
0.0397885,0.0434361,0.998264
0.000346341
0.294018,0.16847,0.940835
0.000235075
0.209854,-0.135271,0.96833
0.000387293
0.735516,-0.282776,0.615674
0.000254276
-0.14234,0.265759,0.953473
0.00029569
0.256477,0.0667926,0.96424
0.000419902
0.141345,-0.0634807,0.987923
0.000166339
0.251321,-0.0759601,0.964918
0.000224216
0.27047,0.102731,0.957232
0.000287162
-0.12487,-0.204215,0.970929
0.000403022
-0.228477,0.471092,0.85198
0.000354709
0.0294831,0.572077,0.81967
0.000250933
-0.0565542,-0.157236,0.98594
0.000297505
0.24117,-0.546317,0.802107
0.000267648
0.124134,0.493179,0.861026
9.47919e-05
0.615782,0.419553,0.666924
0.000293741
-0.326921,-0.0719677,0.942307
0.000544161
0.748324,-0.3049,0.589108
0.000349081
0.633184,0.7694,0.0842716
0.000669729
0.254015,-0.207302,0.944723
0.000437544
0.39179,-0.174605,0.903335
0.000419951
0.395255,-0.0809458,0.914998
9.59161e-05
0.432238,-0.244434,0.867999
0.000258838
0.275598,-0.0616436,0.959294
0.00019397
-0.136582,-0.43415,0.890426
0.000347724
-0.00811084,0.664703,0.747064
0.000338663
0.00566786,0.306081,0.951989
0.000168883
0.457004,-0.179115,0.871243
0.000229194
-0.0691207,-0.17264,0.982557
0.0004198
-0.204438,0.49179,0.846374
0.000822551
-0.0393874,0.565583,0.82375
0.000670093
0.0837799,0.627145,0.774383
0.000442201
0.198558,0.782514,0.590125
0.000199035
0.141744,0.0620247,0.987958
0.000652058
-0.0288554,0.475954,0.878996
0.000238214
0.306391,-0.906684,-0.289911
0.000446601
0.193833,0.665178,0.721087
0.000444972
-0.867479,-0.49462,-0.0532038
0.00053893
-0.0425114,0.971512,0.233146
0.000574546
-0.0595806,0.962592,0.264325
0.000298545
0.334837,0.0670651,0.939887
0.00065355
0.411638,-0.193786,0.890506
0.000511534
0.416653,-0.0993146,0.903624
0.000547855
0.217572,-0.045424,0.974987
0.000388552
-0.0531899,-0.140831,0.988604
0.000443369
-0.135604,0.179415,0.974383
0.000494016
-0.249049,0.30071,0.920624
0.000181618
-0.859546,-0.405605,-0.310909
0.000370145
-0.954869,0.232647,-0.184661
0.000603728
0.407185,-0.177877,0.895857
0.000278809
-0.0714162,-0.103813,0.99203
0.000212354
-0.131509,-0.170238,0.976588
0.000343382
-0.182526,-0.0495554,0.981951
0.000710889
-0.171524,0.41472,0.893637
0.000529124
-0.182714,0.452651,0.872767
0.000393305
0.131083,0.498536,0.856901
0.000487059
0.0884182,0.246888,0.965002
0.000131614
0.732488,-0.580015,-0.356432
0.000254035
-0.962964,-0.240666,-0.121571
0.000681412
0.34809,-0.162283,0.923308
0.000508422
0.321577,-0.22682,0.919315
0.000682312
0.269183,-0.112335,0.956515
